Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
52307,5p6ZyraxBvo7obHkBHUaJi,Hank Williams,"The Garden Spot Programs, 1950",Lovesick Blues - Show 9,41,172218,False,0.673,0.35,5,-8.095,1,0.0421,0.961,0.0,0.579,0.654,133.694,4,honky-tonk
52162,7H1u1kquLaZcI2XNN9v9Hs,Floyd Cramer,Class of '71,Mr. Bojangles,17,150866,False,0.522,0.352,4,-15.697,0,0.0295,0.656,0.942,0.157,0.584,81.92,4,honky-tonk
96755,5nIjH1fNkntu51pFph2l2U,Monobloco,Monobloco 10 (Ao Vivo),Vai Vadiar - Ao Vivo,36,190506,False,0.56,0.863,5,-5.837,1,0.149,0.252,0.00835,0.717,0.799,125.457,4,samba
23030,1oPVaIIa8AFAN8XWBqleuF,Robin Schulz;David Guetta,Brandneu Dance,On Repeat,1,190217,False,0.609,0.801,1,-8.483,0,0.0694,0.0246,0.00255,0.37,0.202,122.958,4,deep-house
105060,77xtU9g1P9ls01NA3Jj4F2,wavcrush,would grain,old coffee,48,101806,False,0.738,0.308,9,-11.638,0,0.0883,0.371,0.878,0.107,0.153,77.503,4,study
88065,5Tj1ohvoTgMyk5KyatzI88,J Balvin;Bad Bunny,Feliz Cumpleaños con Perreo,QUE PRETENDES,2,222346,False,0.639,0.791,10,-4.443,0,0.254,0.0275,0.0,0.362,0.933,92.603,4,reggae
92244,1pWnxqaHgd6Ql3zhcVATWd,The Coasters,R'n'B Studying,Shoppin' for Clothes,0,178880,False,0.613,0.229,7,-14.887,0,0.353,0.683,0.0,0.197,0.578,85.854,4,rockabilly
47807,4qjscZh4jfhkpcQG4ZQfi2,Def Leppard,Hysteria,Animal,64,244560,False,0.583,0.921,11,-5.215,1,0.0468,0.00153,0.0178,0.188,0.613,119.526,4,hard-rock
103402,4osgfFTICMkcGbbigdsa53,Frank Ocean,Novacane,Novacane,81,302346,True,0.762,0.508,3,-9.112,1,0.0919,0.0584,0.00126,0.16,0.37,93.51,4,soul
112318,23BU6vssuoPppnNsBwFgQ3,Şanışer,Umut,Kuytu Köşelerde,43,235651,False,0.697,0.376,1,-10.987,1,0.0821,0.565,0.0,0.118,0.14,126.034,4,turkish
15312,37HhnXqIRFSSJXWsysl6B7,HYBS,Making Steak,Ride,64,181622,False,0.757,0.393,5,-7.942,1,0.212,0.788,0.000986,0.0501,0.715,77.985,4,chill
60857,5V5GpAKuuep9cH2uy9s4CN,Fetty Wap;Monty,Fetty Wap (Deluxe),How We Do Things (feat. Monty),44,211186,True,0.718,0.825,10,-5.063,0,0.128,0.0256,2.39e-05,0.0825,0.549,150.103,4,j-dance
19213,6BcKHm3M9k108jKf2C8h1l,Cole Swindell;Lainey Wilson,Easy Country,Never Say Never,0,177173,False,0.469,0.931,0,-4.187,0,0.0563,0.00752,0.0,0.111,0.49,140.059,4,country
54971,30Von2ZqdqjCchAx1EZw7o,Mokhov,Magic Times,Miracle Echoes,8,272000,False,0.561,0.702,4,-6.965,0,0.0311,0.0172,0.927,0.144,0.592,149.998,4,idm
17720,2HFPstnd5E4X9HQKIOebdz,AGLORY,Lethal - EP,Nyctophilia,37,297142,False,0.738,0.718,1,-3.59,0,0.0553,0.0014,0.878,0.339,0.064,104.971,4,club
39742,1FWX54nsBCsF6zGHCcJ0ID,Faber,Orpheum (Live),Jung und dumm - Live,40,228000,False,0.469,0.906,7,-6.765,0,0.0475,0.0853,0.0341,0.958,0.649,68.8,4,german
96322,1phGE4kjvUS3lOnIqGP2C4,Belchior,Belchior ou era uma vez um homem e seu tempo,Comentário a respeito de John,41,306021,False,0.462,0.638,7,-5.653,1,0.0271,0.248,1.26e-06,0.0697,0.482,145.271,4,samba
3118,11oRhYmKwkh6iUTC521TSk,Weezer,Top of the Rock,Records,0,208920,False,0.658,0.773,11,-5.119,1,0.0244,0.000901,0.0,0.194,0.66,100.006,4,alternative
64845,5uq57c53VeLYlZd2byrIwT,Nikki Yanofsky,The Ultimate Jazz Cafe Album,Bienvenue dans ma vie,38,229386,False,0.626,0.402,5,-9.772,0,0.0716,0.675,1.03e-06,0.14,0.557,144.035,4,jazz
3183,5LoDOM7j5uQp30assYbt9m,GAYLE,Your Perfect Soundtrack,indieedgycool,0,146769,True,0.728,0.773,11,-6.253,0,0.0764,0.0364,0.0,0.235,0.547,98.011,4,alternative
98583,4b9Wb0qiHD5wHuwACSSEcp,Laura Osnes,"On the Other Side, Pt. 1",On the Other Side,24,248858,False,0.506,0.395,0,-11.887,1,0.043,0.598,0.0,0.109,0.207,79.152,4,show-tunes
90767,3eVm1ftWpDoMZWZAHDKGcn,Jorge Muñiz,Serenata,"Popurrí ""Los Panchos""",29,298942,False,0.562,0.521,0,-6.974,1,0.0353,0.629,4.82e-06,0.17,0.683,99.429,4,rock-n-roll
92345,40WKBTSgL6lyBpgQPanpoS,Rebel Cats;Jay de la Cueva,Rebel Cats Y Sus Amigos,Anclado A Ti,31,172586,False,0.512,0.954,0,-3.671,1,0.105,0.0183,0.0121,0.609,0.607,110.121,4,rockabilly
111560,3j0oWeUZjTA0HDUS5j64Vm,Gramatik,"Beatz & Pieces, Vol. 1",While I Was Playin' Fair,48,244966,False,0.754,0.755,10,-5.041,0,0.303,0.0154,0.0827,0.158,0.438,96.941,4,trip-hop
96435,7iWoNjbaxJ88EJkPVcHAKq,Caju Pra Baixo,"Open Bar do Caju, Vol. 2 (Ao Vivo)",Miragem de Amor - Ao Vivo,40,106900,False,0.472,0.819,4,-5.993,0,0.0577,0.541,0.0,0.602,0.645,167.942,4,samba
36511,775OxWq9wfVzmVDS0n3zff,Alexandre Desplat,"Harry Potter and the Deathly Hallows, Pt. 2 (Original Motion Picture Soundtrack)",Statues,55,144200,False,0.321,0.241,1,-20.495,1,0.0373,0.442,0.888,0.105,0.0795,128.98,4,french
69077,6YFZ5CLFmLscqNXc0Q7Qfc,Najim Arshad;Abhirami Ajai,Diamond Necklace (Original Motion Picture Soundtrack),Thotte Thotte,46,283454,False,0.771,0.651,7,-4.081,1,0.0317,0.352,2.26e-05,0.138,0.891,125.01,4,malay
1815,7HuER5q1a5dJ0uKrfGrMCj,Jlyricz,Searching,Searching,16,190714,False,0.552,0.424,8,-6.649,1,0.0722,0.604,0.0,0.0849,0.596,204.128,3,afrobeat
33733,79tnpK0fYOnmrqyXC9jX15,CPM 22,Oriente,Oriente,35,175864,False,0.514,0.987,9,-2.816,1,0.0913,0.00131,1.02e-06,0.0598,0.54,130.009,4,emo
72601,75IgEto7grPuLZpqr1L1kQ,Our Last Night;Sam Tinnesz,HELL TO HAVE YOU,HELL TO HAVE YOU,50,173665,False,0.412,0.92,5,-3.434,0,0.134,0.000997,0.0,0.558,0.474,135.031,4,metalcore
24115,14beZgqb13QC8jG7N30Svm,Psyche/BFC,Psyche/BFC - DELUXE DIGITAL VERSION,Galaxy,12,419000,False,0.771,0.922,10,-7.484,0,0.0639,0.0186,0.895,0.0998,0.0392,129.251,4,detroit-techno
92296,1SdwywRhxTWnZdaUihMdeD,Los Teen Tops,La Gran Coleccion Del 60 Aniversario CBS - Los Teen Tops,"La Plaga (Good Golly, Miss Molly)",34,132933,False,0.337,0.857,2,-7.037,1,0.0662,0.188,3.22e-05,0.626,0.96,182.885,4,rockabilly
73156,6VGNzYErt08Rai78mLkIzI,Oxia,Domino Remixes,Domino,52,435266,False,0.785,0.69,3,-10.225,0,0.0698,0.00291,0.907,0.203,0.215,128.879,4,minimal-techno
48046,6aUEWZkvcTFOpr8viqbRza,Los Prisioneros,Rock un sentimiento vol. I,Corazones Rojos,0,211626,False,0.775,0.507,2,-9.289,0,0.165,0.0015,3.34e-06,0.0677,0.752,92.229,4,hardcore
5105,75SKlkZrcOX32dseIE8l4O,7!!,Anipps,ラヴァーズ,55,221973,False,0.498,0.957,11,-2.709,1,0.147,0.0041,0.0,0.0638,0.672,163.761,4,anime
77398,5J8tRwwg8r3rBRBGxeGtgX,Kamisa 10,Bloco Resenha: Tá Vendo Aquela Lua / Que Situação / Valeu / Derê / Livre pra Voar / Brilho de Cristal / Deixa Acontecer / Vergonha na Cara / Tchau e Bença (Ao Vivo),Bloco Resenha: Tá Vendo Aquela Lua / Que Situação / Valeu / Derê / Livre pra Voar / Brilho de Cristal / Deixa Acontecer / Vergonha na Cara / Tchau e Bença - Ao Vivo,46,682202,False,0.685,0.828,2,-6.603,1,0.0766,0.66,0.0,0.942,0.757,99.989,4,pagode
23374,55bfXeq8wXtyKQtSZB3KYF,Claptone;JAW,No Eyes,No Eyes - Radio Edit,62,204992,False,0.93,0.482,3,-9.925,1,0.0411,0.0302,0.00219,0.103,0.569,120.021,4,deep-house
50603,2KuCkc6q4WHOXVzd4WpFJp,Los Antiguos,Madera Prohibida,Eslayer Te Va a Matar,22,264515,False,0.223,0.99,4,-4.948,1,0.161,2.41e-05,0.137,0.348,0.364,153.482,4,heavy-metal
79175,7DJ6c1V0fJUIpTTYbVOPpU,Jim Brickman,Winter Chill,A Taste Of Snow,0,217268,False,0.399,0.314,5,-12.206,1,0.0379,0.991,0.897,0.078,0.336,135.281,4,piano
52843,34OMCMFNcDM3sxz5xghISu,Lefty Frizzell,"The Complete Columbia Recording Sessions, Vol. 9 - 1968-1972",It's Raining All over the World,11,186293,False,0.556,0.273,3,-13.41,1,0.0267,0.874,0.218,0.287,0.469,92.294,3,honky-tonk
100613,0YY18uS5eRKnrYCOdc17Iu,Divididos,Cabalgata Deportiva,Cabalgata Deportiva,36,287641,False,0.39,0.919,7,-4.311,1,0.0908,0.00396,0.000415,0.305,0.616,136.654,4,ska
7951,6MFlhZhdHvAJXFFf4MguHu,Stuart Duncan;Edgar Meyer;Chris Thile;Yo-Yo Ma,Not Our First Goat Rodeo,757 ml,20,308866,False,0.442,0.21,2,-15.717,1,0.037,0.875,0.0528,0.276,0.424,153.519,4,bluegrass
33944,5KXhpAEkmtJ1BsuugIzrAv,PXNDX,Bonanza,Aforismos,34,187173,False,0.389,0.933,6,-3.217,1,0.0667,2.07e-05,1.98e-05,0.374,0.661,143.994,4,emo
80123,0og9wKFGgFFNQnrBe7eisG,Shankar Mahadevan;Alyssa Mendonsa,Karthik Calling Karthik,Uff Teri Adaa,67,304088,False,0.647,0.792,2,-9.815,1,0.0373,0.00536,5.82e-05,0.054,0.306,132.032,4,pop-film
75312,53QyvBV8XGEw7wxsTZwimc,Wayne Gratz,Four Steps to the Ocean,A Silent Wind,24,263280,False,0.146,0.094,0,-21.593,0,0.0379,0.986,0.945,0.105,0.0639,85.809,4,new-age
94768,2lp8pNSPQawnZRjOd8d17K,SHRK;Shiloh Dynasty,Lost in Love,A Love Letter to You,54,131289,False,0.721,0.239,7,-21.909,1,0.0805,0.455,0.658,0.283,0.217,115.088,4,sad
68174,20vLGVDLfbzdh3vbSpSuj8,Daddy Yankee;Wisin & Yandel,Hora del taco sin auto,Si Supieras,3,241880,False,0.691,0.894,9,-1.681,0,0.115,0.291,0.0,0.104,0.623,184.018,4,latino
111768,4ddCRgTvZKjfWjBxGpllaw,Tricky,Pre Millennium Tension,Ghetto Youth,19,337840,False,0.914,0.775,11,-4.75,0,0.201,0.0532,0.0,0.0327,0.544,112.338,4,trip-hop
67974,04O7jlB6C9IvWN831vEiC0,Diego Torres,Pop x siempre,Bendito,0,206360,False,0.639,0.858,7,-4.655,1,0.0608,0.0199,0.0,0.0633,0.896,104.967,4,latin
33951,2Tc9VznHtQUmfOgE3L1RdN,Sleeping With Sirens,Let's Cheers To This,If You Can't Hang,22,250240,False,0.394,0.975,2,-3.533,0,0.315,0.00151,0.0,0.118,0.466,192.021,4,emo
74052,7cq2nIdClANqlwH4okuYm3,UM44K;Luan Otten,Melhor pensar,Melhor pensar,48,205345,False,0.665,0.431,8,-7.119,1,0.0306,0.416,0.0,0.174,0.698,149.935,4,mpb
97984,7kr8kqTO9TZmYm85oTpeuk,Amado Batista,É o Show,Agora ou nunca mais,44,277786,False,0.562,0.703,7,-6.413,1,0.0274,0.222,0.000671,0.898,0.475,147.096,4,sertanejo
68022,0FYD3N8NI3yQ8mKvIMDJol,Feid,El perreo es el futuro,Normal,0,171880,True,0.709,0.56,4,-4.867,0,0.171,0.034,0.0,0.315,0.541,170.082,4,latino
47539,52VZR0uCDHuiyLpkgA84d8,Fiskales Ad-Hok,Traga!,No Estar Aquí,40,179666,False,0.266,0.982,7,-6.543,0,0.0779,0.00273,0.00876,0.0968,0.557,165.896,4,hard-rock
35090,52hskZSqoPDyBCpVNomdiO,Mastruz Com Leite,"Ao Vivo, Vol. 1","Meu Vaqueiro, Meu Peão - Ao Vivo",49,202373,False,0.595,0.962,11,-6.977,0,0.0432,0.332,0.000247,0.45,0.95,104.791,4,forro
68853,6JUMswocQ7Hp46kj9kyljT,Feid;Yandel,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,XQ Te Pones Así,79,218693,False,0.812,0.697,10,-3.441,1,0.0694,0.134,0.0,0.147,0.477,92.03,4,latino
79445,0Jyn2SgnPMaqlrDkxCDvu1,Something Corporate,Emo Christmas 2022,Forget December,0,192226,False,0.624,0.683,0,-6.188,1,0.0415,0.0129,0.0,0.106,0.492,127.091,4,piano
1002,7nYbKsvhM88mHCmFsAIQVp,Criolo,Fellini,Fellini,42,171989,False,0.805,0.746,1,-5.211,0,0.185,0.238,0.0,0.215,0.717,127.922,4,afrobeat
43788,6dTxcs1wLAj89uaIFpyBBO,Julio Cesar,Cuida de Mim,Eu Elevo,24,271106,False,0.491,0.337,9,-8.515,1,0.0439,0.37,0.0,0.09,0.219,111.531,4,groove
38049,5ftfVzSLIi5ZxYdNbRtf41,The Black Keys,Coffee Moment,Never Gonna Give You Up,0,218986,False,0.557,0.665,6,-6.19,0,0.0328,0.321,0.000281,0.0713,0.437,75.803,4,garage
83853,2CyDoVYvrXUk4TSQZnOefn,R3HAB;Clara Mae;Frank Walker,More Than OK (The EP),More Than OK (with Clara Mae),30,156226,False,0.812,0.594,5,-6.619,1,0.0781,0.0556,1.9e-05,0.15,0.623,105.989,4,progressive-house
102140,02CMDD2zt4LyEdOaSwVNhy,Bryan Adams,Best Of Karneval,Summer Of '69,0,217493,False,0.5,0.908,2,-4.303,1,0.0418,0.0166,0.0,0.128,0.744,138.834,4,songwriter
111738,2maTcAGttW7Jam6DkVQkr4,David Holmes,Ocean's Twelve (Music from the Motion Picture),Yen on a Carousel,34,192960,False,0.304,0.702,0,-7.538,0,0.0419,6.64e-06,0.934,0.115,0.776,126.044,4,trip-hop
47031,69DkySvtBDM4Czz2lHx6gw,Scorpions,Artsy & Colourful,Wind Of Change,0,311240,False,0.429,0.63,0,-7.392,1,0.0329,0.078,0.0,0.104,0.211,151.627,4,hard-rock
93998,4CgKJOIiMHdZ7oiDVZ38gy,Strongilla Irtlach;Alexei Kuzmin,Anthology of Russian Gipsy Romance: Strongilla Irtlach,Tryn-trava / Fieldweed,0,125613,False,0.427,0.234,7,-12.942,1,0.0406,0.88,0.0,0.0784,0.41,91.069,4,romance
106846,144Yxmjq9xQZjJx1QegH1N,Lasse Stefanz,Greatest Hits,Felicita,37,210093,False,0.636,0.871,7,-6.47,1,0.0312,0.169,0.0,0.202,0.939,107.798,4,swedish
651,7wiULYwv85WeChygucbpTF,Boyce Avenue,Careless Whisper,Careless Whisper,46,247805,False,0.698,0.389,2,-6.246,0,0.0321,0.885,0.0,0.136,0.704,76.897,4,acoustic
46711,1OQd3XxyHNH6eJmqp5RXfc,Brothers In Crime,Happy Hardcore Top 100,Hallucinating,17,145120,False,0.644,0.964,2,-7.143,1,0.057,0.0198,0.291,0.3,0.241,172.1,4,happy
49188,1i2lFFraClqawIcxnNXpr3,Kronos,Harder Tunes Forever - 100% the Best in Hardstyle and Hardcore,1991,0,215225,False,0.417,0.97,5,-3.462,0,0.186,0.00036,0.114,0.643,0.0717,155.017,4,hardstyle
94189,4l5e4G1RzrfWWFgehoEgAH,Connor Price;Chloe Sagum,Start Again,Start Again,59,152426,False,0.873,0.695,1,-7.428,0,0.036,0.306,0.0,0.221,0.612,114.982,4,sad
9987,3IDUUaSVG6SyI89paYybmK,Padre Zezinho,Bote Fé - Vol. 1,Um certo Galileu - Ao Vivo,43,333360,False,0.587,0.527,7,-9.664,1,0.0267,0.188,1.71e-06,0.958,0.391,86.012,4,brazil
87,2z2JKNU24UEngb4joR9p8f,KT Tunstall,Slow Christmas Songs 2022,Lonely This Christmas,0,257493,False,0.409,0.153,6,-10.74,0,0.0306,0.939,2.56e-05,0.108,0.18,85.262,4,acoustic
87161,6orFb31OWo3wQSGIQfi6Nt,22Gz;Kodak Black,Pushin P - Top Rap,Up n Stuck,0,193970,True,0.869,0.802,9,-3.37,0,0.504,0.0978,0.0,0.0998,0.346,140.89,4,r-n-b
88133,0sfQW9kNtzBfFBCpN1p3c0,J Balvin,Esto me suena a Farra,Ginza,2,171093,False,0.749,0.815,5,-6.381,0,0.083,0.228,0.00117,0.0838,0.866,102.218,4,reggae
61185,5b3XgxPUJwM0p9qzqpTiyu,≠ME,ズルいよ ズルいね,「君の音だったんだ」,27,243946,False,0.55,0.964,11,-2.685,0,0.0605,0.0236,0.000603,0.214,0.551,91.492,4,j-idol
88294,1BklyWf82TLsq3ZjwGiuSC,Jhayco;Mariah Angeliq;Eq,Perreo Tenebroso Vol. 3,Costear - Remix,0,224506,False,0.753,0.505,2,-7.569,1,0.0641,0.105,0.0,0.109,0.36,149.015,4,reggae
38455,0g3TtIRE23MsTwn6DZH4DP,Boyscott,Goose Bumps,Sleepwalk,52,189983,False,0.322,0.589,4,-8.646,1,0.04,0.0384,0.611,0.0618,0.216,184.151,4,garage
78678,4GK2HN2CyBq3cGDSbkqVqr,Michelle;Matthias Reim,Rouge,Idiot,27,192293,False,0.646,0.857,0,-4.065,1,0.0323,0.22,0.00152,0.251,0.71,136.038,4,party
47229,7sC2sL3Q5cZswDQJfnlfOt,Charlie Brown Jr.,100% Charlie Brown Jr - Abalando A Sua Fábrica,Tudo Pro Alto,48,203093,False,0.215,0.945,10,-7.201,0,0.0798,0.000639,0.453,0.204,0.603,179.079,4,hard-rock
15466,6rj48XPo5Gk9T7kXFYY93y,iyla,OTHER WAYS TO VENT,Strings,64,175807,False,0.548,0.558,1,-4.339,0,0.227,0.46,0.0,0.0788,0.7,80.031,4,chill
91549,7xsnFEgiTGz6Zk4oSZ7Olx,The Cranberries,Hits Pop Rock 90's,Ode To My Family,1,270786,False,0.365,0.517,7,-6.635,1,0.0243,0.0622,0.0,0.265,0.0777,93.862,4,rock
12039,2DPtlExz5RsBadugc6KODG,William So,秋日思念絮語,愛一個人好難,0,295960,False,0.545,0.526,11,-10.314,1,0.0462,0.702,0.0,0.151,0.329,78.192,4,cantopop
13947,2tzk9o0OORvRP4ib1VQMqa,Ron Trent,Danny Krivit Celebrates A Decade Of 718 Sessions,Cross Roads feat. Tkumah Saedek - Original Mix,5,395800,False,0.771,0.838,4,-9.752,0,0.0769,0.169,0.18,0.117,0.647,124.004,4,chicago-house
41099,25OiwUZWgAm4sLteTYFgg0,New Model Army,Thunder And Consolation,I Love the World,32,308200,False,0.427,0.719,9,-12.742,1,0.0647,0.00652,0.011,0.108,0.16,161.841,4,goth
83078,1NM2NUzlN9SY8z5k4ZfRJB,Armin van Buuren;Hardwell,Ping Pong (Hardwell Remix),Ping Pong - Hardwell Remix,55,180923,False,0.575,0.985,6,-3.493,1,0.0747,0.00379,0.155,0.0471,0.0762,129.956,4,progressive-house
88120,4ppd80sFd0vJFuNBH8TJrm,KAROL G;Maldy,Halloween 2022 Perreo Vol. 5,GATÚBELA,3,209160,False,0.627,0.858,11,-2.824,0,0.386,0.263,0.0,0.21,0.342,92.523,4,reggae
82825,2lnsPwMiu9LWtn2xgLKDqz,The Lillingtons,Stella Sapiente,Pursuit of Pleasure,22,224733,False,0.31,0.949,7,-4.562,0,0.0485,2.44e-05,0.0063,0.303,0.452,169.894,4,power-pop
79962,6EEFUnAypbEwE4GgYD6b6U,Love Falk,Memories,Memories,52,215874,False,0.476,0.0146,11,-27.395,1,0.0498,0.995,0.961,0.0985,0.155,75.844,4,piano
59085,4cwPYTDYlJVGBCpJcSssrZ,Alphaxone,Dystopian Gate,Mysterium,8,320000,False,0.164,0.234,9,-22.272,0,0.0726,0.275,0.876,0.107,0.0392,127.141,4,iranian
6153,0wSDqr9K4hdFaY5P7apPlo,Deafheaven,Infinite Granite,Great Mass of Color,45,360333,False,0.28,0.875,2,-5.312,0,0.0392,0.00284,0.189,0.15,0.462,129.129,4,black-metal
804,3nBmy2hAqIDmMOD0VZGB7I,Kris Allen,Horizons,Lost,45,198386,False,0.47,0.292,6,-9.899,0,0.0284,0.904,0.000104,0.0889,0.168,66.109,4,acoustic
33262,3fcQg4KJwnP4oDqCVXKi87,Tommy Ice,Nightmare,Nightmare,60,120015,True,0.733,0.512,6,-5.068,0,0.0389,0.56,1.33e-05,0.174,0.564,79.972,4,emo
60156,3gnequQOQxh6VoZtUHCl8i,DA PUMP,Magical Babyrinth,Magical Babyrinth,41,208920,False,0.672,0.993,7,-1.381,1,0.14,0.115,0.0,0.25,0.615,138.961,4,j-dance
72375,6NYdAmvdebGyB2zASPBEKg,Currents,The Death We Seek,The Death We Seek,56,245719,False,0.209,0.944,4,-4.104,1,0.103,8.65e-06,0.1,0.404,0.247,113.301,4,metalcore
9250,0BFtrq3fyv1kRcId4o18mK,Xamã;Bagua Records;Neo Beats,O Iluminado,Um Drink no Inferno,48,168750,True,0.775,0.436,0,-9.611,0,0.297,0.355,6.92e-06,0.277,0.303,127.993,4,brazil
34109,5KZfM2W4L74di6cYgKoUE5,Divya Kumar,Badlapur (Original Motion Picture Soundtrack),Jee Karda,47,240999,False,0.547,0.709,11,-7.87,0,0.0374,0.159,0.0,0.109,0.401,140.062,4,folk
54174,6GPsgyp9Xyqifmu8Sr44ME,Rei Harakami,red curb,the backstroke,15,285533,False,0.651,0.634,4,-14.114,1,0.0385,0.838,0.904,0.189,0.735,111.915,4,idm
19275,6cOUWggXh4qXXPzMIIvQ0b,Kacey Musgraves;Leon Bridges,Weihnachten Playlist,Present Without A Bow,0,230480,False,0.693,0.492,10,-6.962,1,0.0378,0.559,3.66e-06,0.0972,0.595,76.017,4,country
104266,3iaj0MtII6VPVhwQa4eeX3,IZAL,Magia & Efectos Especiales,Qué Bien,60,273893,False,0.632,0.51,10,-8.018,1,0.0345,0.564,1.51e-06,0.279,0.443,134.024,4,spanish
100764,4zciNpj3c6qIfiikaihQnO,Tsunami Bomb,Trust No One,Lemonade (2000),32,151106,True,0.371,0.635,11,-5.064,0,0.0444,0.0823,3.64e-06,0.0956,0.789,175.89,4,ska
1116,6sJRYw9CnzDyZ3mBOAVtNN,Los Amigos Invisibles,Commercial,Dulce,33,303213,False,0.758,0.819,11,-5.945,0,0.0528,0.0646,0.000168,0.138,0.827,117.971,4,afrobeat
73363,5NuS3ktpMOyhfO8CrUqQhB,Worakls,Toi / Cerisier blanc,Toi,48,428945,False,0.81,0.555,11,-9.895,0,0.0482,0.00851,0.919,0.0626,0.0916,126.012,4,minimal-techno
67943,12kAOIPDGwK39ej9jzjMYC,Yuri,Halloween 2022 Pop Vol. 2,Maldita Primavera - Remaster 2008,0,231146,False,0.47,0.652,7,-3.343,1,0.029,0.658,6.66e-06,0.0987,0.505,144.739,3,latin
81076,7sVEoPc5ZUUQerRkgTypUZ,Javed Ali;Devi Sri Prasad,"Srivalli (From ""Pushpa The Rise Part - 01"")","Srivalli (From ""Pushpa The Rise Part - 01"")",74,224072,False,0.787,0.603,9,-4.781,1,0.034,0.435,0.0,0.101,0.743,106.984,4,pop
39985,5bjmBCyGJexqPX5ZE01CXl,Pascow,Jade,Kriegerin,36,170745,False,0.439,0.897,11,-5.845,0,0.0453,3.13e-05,0.0182,0.0712,0.426,170.075,4,german
7396,3D69cFazTiLzq7eD5xqeFw,The Bluegrass Album Band,"The Bluegrass Album, Vol. 2",Your Love Is Like A Flower,24,180333,False,0.495,0.537,11,-11.941,1,0.0321,0.423,0.00335,0.3,0.944,128.607,4,bluegrass
102949,0wEo4mwfs6tXYgCem9m9wP,Yusuf / Cat Stevens,Teaser And The Firecat (Remastered 2021),The Wind - Remastered 2021,67,102986,False,0.765,0.291,2,-14.456,1,0.0397,0.787,0.000446,0.149,0.806,115.751,4,songwriter
100781,2okcO5ZSjMwCl3kBOZujX9,The Planet Smashers,Unstoppable,Police the Nation,31,158946,False,0.753,0.958,11,-4.088,0,0.0504,0.0449,0.0,0.383,0.964,167.944,4,ska
18533,10esld81LEYoPMKGzHsXm3,Chad Daniels,Busy Being Awesome,The Gross Pillow,23,208080,True,0.537,0.783,2,-9.198,1,0.948,0.728,0.0,0.899,0.405,88.473,3,comedy
49060,0KoIrrbZr8rMXhFQK8T5Eg,Envine,Music Of The Mind,Music Of The Mind,56,183945,False,0.366,0.871,9,-6.243,0,0.0823,0.0933,0.579,0.0693,0.19,149.745,4,hardstyle
856,69LsOTlcKFAlH2QDkEEhmO,Tim Halperin,Searching for the Same Thing,White,39,210226,False,0.537,0.674,11,-5.32,1,0.0284,0.426,0.0,0.128,0.329,92.049,4,acoustic
113950,4JDmqxJrJS9FoMPzWmILkQ,Shane & Shane,"Psalms, Vol. 2",Psalm 34 (Taste and See),50,326652,False,0.557,0.393,2,-8.304,1,0.0331,0.11,0.0,0.38,0.238,114.048,4,world-music
17496,1dbssL6Ur80M3xFJS7Tzcu,Television Personalities,And Don't The Kids Just Love It,World Of Pauline Lewis,20,158399,False,0.621,0.787,0,-8.819,1,0.0384,0.175,0.186,0.179,0.73,142.325,4,club
21856,3c2NDb6yMNkBIKTnvvGhcc,Konshens,Let Me Know (Acoustic),Let Me Know (Acoustic),33,223305,False,0.765,0.294,2,-7.257,0,0.06,0.816,0.0,0.138,0.415,82.064,4,dancehall
33675,5SoRwK3gXtq0AjRnynzr4g,Lil Revive,Grim Peaks,Grim Peaks,54,149573,True,0.748,0.49,8,-8.383,1,0.0725,0.42,0.0,0.102,0.264,145.037,4,emo
14787,4ZJntbSRU6dlcilnQRY6e6,Cri-Cri,Las 100 Clásicas de Cri Cri Vol. 1,La Maquinita,30,159613,False,0.584,0.291,2,-11.887,1,0.124,0.687,1.53e-05,0.309,0.66,101.255,4,children
40760,65qrLy7UvfRH7hNNlrGttM,Fernandinho,Galileu - Ao Vivo (Deluxe),Hosana - Ao Vivo,38,255373,False,0.488,0.912,9,-5.516,1,0.0432,0.0537,7.69e-06,0.675,0.206,108.06,4,gospel
31279,4HGq8ZzrPOtXxNEXN4XGFu,Zedd;Alessia Cara,Beginner Ride (Mixtape Vol. 1),Stay,0,210400,False,0.689,0.623,5,-5.025,0,0.0621,0.254,0.0,0.113,0.546,101.998,4,electro
56161,3aauaXWRgwCMoykMbI0Jq1,Two Feet,A 20 Something Fuck,I Feel Like I'm Drowning,78,185520,False,0.717,0.577,8,-5.436,1,0.0491,0.708,0.00428,0.0899,0.235,104.927,3,indie-pop
51959,7q2b7oG0UIDtl0rxQSeVwq,Don Omar;Plan B,Reggaeton Mix Perreito,Hooka,2,238386,False,0.733,0.859,1,-5.087,1,0.146,0.0431,0.0,0.822,0.845,170.047,4,hip-hop
55557,1BVlbuPTabrUN73h7LgyaY,Pritam;Jubin Nautiyal;Ash King,Ludo,Meri Tum Ho (Unplugged),47,213833,False,0.575,0.306,11,-10.536,1,0.0476,0.885,0.0,0.109,0.338,82.011,4,indian
54976,2W0q5Et7gBSvpZAlnFUxM4,LFO,Sheath,Mum-man,11,220226,False,0.333,0.961,6,-8.056,0,0.0776,1.5e-05,0.921,0.0983,0.284,139.611,4,idm
